ID,Pred
1,0.39538671426796895
2,0.6689641561026517
3,0.744967640302
4,0.5865687540388347
5,0.6140887966549181
6,0.5072492064301779
7,0.5398949948389908
8,0.36040617449519646
9,0.3690739781083676
10,0.43913319473410517
11,0.3311585080585915
12,0.6275476190133036
13,0.5053716553277038
14,0.421188276876829
15,0.34921175449753783
16,0.2534510222414793
17,0.4405720547889519
18,0.3299658131432847
19,0.33084579500338707
20,0.3025547707887605
21,0.5615173125328445
22,0.8006913276517669
23,0.7658430006343374
24,0.4817183903448769
25,0.36477203777622924
26,0.5032242204331163
27,0.47256410113964364
28,0.3736178500632114
29,0.7091198884356517
30,0.4060096732801844
31,0.6749580524610768
32,0.6989164129561746
33,0.5687432280458931
34,0.44417982795226607
35,0.7190270009481738
36,0.6820073065752216
37,0.45899062514759936
38,0.7522480297697187
39,0.4967044956823594
40,0.6806984065872325
41,0.5296094838959907
42,0.837376254609052
43,0.5156621642749912
44,0.2680417727011717
45,0.5336555823106668
46,0.45075612165130885
47,0.376381501210287
48,0.7391129191258701
49,0.8295382658331517
50,0.517443275638463
51,0.39021594745305876
52,0.40334184483044694
53,0.556649484434757
54,0.4764573263088603
55,0.4397606107454822
56,0.262446493022222
57,0.49463288947386885
58,0.6237547440207479
59,0.6960117624319777
60,0.7702889686383341
61,0.3400900000359889
62,0.7675728744179657
63,0.618409211293511
64,0.3698654062669774
65,0.43432258857206224
66,0.4963780665727818
67,0.5792163660534132
68,0.5842511251881695
69,0.34411970337749764
70,0.4492949238640874
71,0.20563240609749278
72,0.3566812518194956
73,0.6001532517349213
74,0.5580679519354869
75,0.8242448045976598
76,0.6595183269396002
77,0.5832529815024173
78,0.27313087462868424
79,0.5849849327134831
80,0.5377644059152564
81,0.2164238995783702
82,0.48528479505819677
83,0.30231535066386706
84,0.664131315626903
85,0.5166840257247456
86,0.5399304988224826
87,0.3477160575686166
88,0.3965706442242264
89,0.7863213494937968
90,0.5264234455028285
91,0.3552380342844927
92,0.4446031234567922
93,0.5271324572215669
94,0.49879979265163926
95,0.7209536982292446
96,0.5769518956738592
97,0.6690577905386228
98,0.5596730784217776
99,0.5808510287379692
100,0.7031354029121204
101,0.45599948778755506
102,0.45525778059887373
103,0.5657756862712999
104,0.6523397670754527
105,0.5432161763063721
106,0.5460743928644265
107,0.7063180530054788
108,0.4763384579431775
109,0.8143526464089984
110,0.6802992023316727
111,0.6405195524562213
112,0.40528164667779654
113,0.4122419248171846
114,0.47607032336070587
115,0.4481303014127544
116,0.37151870423852046
117,0.7905316045548659
118,0.4100188575809698
119,0.5750617738892578
120,0.7241733848622735
121,0.2660003657662501
122,0.3280092103354933
123,0.414467378318394
124,0.62418812248921
125,0.38571831055667627
126,0.8333542725576745
127,0.46006433074735664
128,0.39260483899322995
129,0.33090764168981585
130,0.5621471954611617
131,0.7361048446668731
132,0.4676768217436587
133,0.3695473291727444
134,0.3116078806280619
135,0.5608753972528214
136,0.47454450607040527
137,0.3322909669752424
138,0.3584906439547285
139,0.61916764182905
140,0.5886644874197693
141,0.6735119668723714
142,0.6556986813925122
143,0.48791165425932614
144,0.38161289423690603
145,0.4985177051949724
146,0.5613953097947284
147,0.37965239249032096
148,0.5535966492065494
149,0.5567348762307636
150,0.35772821023311885
151,0.7592076187463651
152,0.5184221890931541
153,0.5091619717270481
154,0.4845244856331731
155,0.34995379187576103
156,0.7511985485787612
157,0.47607032336070587
158,0.45152950640126804
159,0.5987916525142356
160,0.8384259520297996
161,0.4557795412418023
162,0.7007409574078403
163,0.8158424796138233
164,0.681775377240354
165,0.38304693771583603
166,0.40353360294441226
167,0.3693803318417578
168,0.6490373803342893
169,0.8140165890950559
170,0.43191620888354415
171,0.4712859447237919
172,0.5885263450474787
173,0.5606047695107286
174,0.5584090472417705
175,0.43331713445025094
176,0.5232984804960827
177,0.5096081145650011
178,0.36297665879415625
179,0.7535381399878411
180,0.6630445749008167
181,0.37688040923986665
182,0.6289452986392208
183,0.31014251498778306
184,0.6896855083378692
185,0.4114067236529202
186,0.33458934502162246
187,0.626801802457597
188,0.5726936176011124
189,0.5475840285070203
190,0.6494056260588705
191,0.8213292916422106
192,0.5205169855925084
193,0.7186906205081337
194,0.4923980757189345
195,0.5313723893522913
196,0.416220169388472
197,0.8360123873544334
198,0.41145248998066764
199,0.6589160417136212
200,0.3962308919872398
201,0.25497195874841505
202,0.5719619226064716
203,0.6707081174683559
204,0.7381895918225363
205,0.28546616838113725
206,0.7825304392752273
207,0.720012715875334
208,0.30250737131037375
209,0.8094873972043967
210,0.35089398548211087
211,0.47167764878431084
212,0.5325636128575267
213,0.23777435924513698
214,0.5628861836998553
215,0.6005522299617292
216,0.47341736925741557
217,0.6408350925103455
218,0.4083467616264788
219,0.26162126650064166
220,0.4513680546102229
221,0.5003599558357752
222,0.37725265364011723
223,0.3246212376568292
224,0.3452013245281937
225,0.774379675098106
226,0.3588040066556747
227,0.47920876137401597
228,0.29355433397477176
229,0.6161884050191002
230,0.5511327741816522
231,0.43907716317991374
232,0.6162353048791631
233,0.38881678648040624
234,0.571041170104223
235,0.34019677046350727
236,0.5255713312967523
237,0.696493793375019
238,0.4385060287097227
239,0.4736836644523518
240,0.5056788533237361
241,0.5225386585724525
242,0.7768675932348814
243,0.5730797184049718
244,0.6413397631878468
245,0.3509595178801358
246,0.6186004261640524
247,0.7440624723013076
248,0.6845195198135452
249,0.656459949373673
250,0.6547561887049427
251,0.48201243843863095
252,0.4127085685141615
253,0.4660159637937179
254,0.660132924324369
255,0.5709063712235201
256,0.46680176760843156
257,0.6184595387006783
258,0.7006327778860971
259,0.48539625366797245
260,0.3720913652336239
261,0.48008940758565366
262,0.38545727493945897
263,0.7793993288757995
264,0.46281255719314307
265,0.4221394960662576
266,0.7289157735332367
267,0.254947719089356
268,0.4123489365307195
269,0.37137536640755575
270,0.6917775978768136
271,0.5072021525899582
272,0.29742134406627974
273,0.6565471031946168
274,0.46934410017804673
275,0.647964058556098
276,0.4118269000079323
277,0.5317590076489824
278,0.656607078978337
279,0.48606328733078435
280,0.4511725910071126
281,0.8034556225868792
282,0.450181119690499
283,0.6464225750634125
284,0.408158895301022
285,0.698461531122917
286,0.6794394664102376
287,0.4915997344006112
288,0.7585800072310191
289,0.40866623287690196
290,0.7152168407765429
291,0.4869841136155377
292,0.42678866862365605
293,0.2053433873637373
294,0.598869220208509
295,0.5177541114564492
296,0.40134660138118017
297,0.4767163705584596
298,0.7278598061311872
299,0.34580414285776256
300,0.46235797658607325
301,0.5976520006993842
302,0.7896662500673014
303,0.6095035391596668
304,0.7072697107648789
305,0.3516927074732663
306,0.5515600105222174
307,0.7301514875767637
308,0.5241028892019424
309,0.30482535064941035
310,0.6555805740112716
311,0.5062199450537498
312,0.3655094470768713
313,0.4015734725326864
314,0.7390789115954397
315,0.47886390923191086
316,0.25261357199790085
317,0.3828354994396462
318,0.590787808856591
319,0.48057418291654086
320,0.36373157464229416
321,0.6841001168501011
322,0.3927411555889591
323,0.4358874281869536
324,0.7725505913839654
325,0.5912909458159478
326,0.4072961886882435
327,0.7369068954062434
328,0.6894723710730722
329,0.39735178938659227
330,0.5961766517445335
331,0.5017389255899637
332,0.6160643911777836
333,0.5486060919285407
334,0.8162947569695558
335,0.6941794213192412
336,0.49237615016343844
337,0.5938693199288994
338,0.7156154382290959
339,0.4091568393758065
340,0.39218127440983036
341,0.6865987605787468
342,0.5170964285803534
343,0.4851596112450792
344,0.5326822393453958
345,0.3872537287708878
346,0.35486551202857114
347,0.6006298088175605
348,0.3668232577827457
349,0.8042465121692641
350,0.6655106918823668
351,0.49807447726288123
352,0.3415408506347985
353,0.6205704359884369
354,0.5394133816874065
355,0.513370463122864
356,0.5495083406426402
357,0.5174709389078466
358,0.6725810453097154
359,0.2629002698910109
360,0.5789718522822408
361,0.5944116268186483
362,0.5315526482503915
363,0.5381148557072568
364,0.491285502959191
365,0.39033969612266967
366,0.7104628674033903
367,0.35702270483776916
368,0.4404729007110194
369,0.5782059669823457
370,0.2718221020223292
371,0.753026667245548
372,0.47427430916880864
373,0.26569395432826204
374,0.6088320108521765
375,0.4668144161497031
376,0.717393556160655
377,0.2582088936166778
378,0.3534512588523563
379,0.5782793032195562
380,0.7872008675421434
381,0.7035819684232062
382,0.5272801222442077
383,0.47972275712828727
384,0.3402985400987662
385,0.4770451706605467
386,0.6902022435433114
387,0.5272916468512645
388,0.6305573378637177
389,0.4999455302298488
390,0.34244775465641425
391,0.38518467131173023
392,0.5094769415700486
393,0.4940063831227457
394,0.2934867832263856
395,0.28767643967304385
396,0.347688501762982
397,0.7431753409324509
398,0.6868881655433966
399,0.5918780946674798
400,0.4131539682055297
401,0.7388983622336915
402,0.6362826850639567
403,0.13689736868072694
404,0.8189531460689562
405,0.4405080527863836
406,0.5129123674145939
407,0.39092528421179235
408,0.7907025481780383
409,0.6451405739408826
410,0.5056113708269774
411,0.7698292907454984
412,0.7558316062943539
413,0.2735690974952277
414,0.4857546394942608
415,0.3958904059948967
416,0.346757804391695
417,0.627167377998988
418,0.6837849842011525
419,0.7856209914780283
420,0.6132667390120902
421,0.5220235986336939
422,0.6276289864157236
423,0.3717411877661284
424,0.5885846444834122
425,0.4187294298153176
426,0.6782081251088746
427,0.7371746144212976
428,0.2676161182511162
429,0.20604523674124914
