ID,Pred
1,0.4762167247804916
2,0.6050897154079324
3,0.6055936748588755
4,0.6230751708248766
5,0.632457162966959
6,0.5080566633525334
7,0.6504862712589418
8,0.4620479504565784
9,0.4072918344060918
10,0.4973815453725018
11,0.5272972661927854
12,0.5414720655071001
13,0.5219583656858497
14,0.6046951543230573
15,0.39638510419917894
16,0.5018966553995902
17,0.4849541248929798
18,0.5129862316899984
19,0.5080566633525334
20,0.4477982002395133
21,0.6092711189385367
22,0.5983516398843564
23,0.5080566633525334
24,0.4845475878717752
25,0.49714299590522926
26,0.5416687794244284
27,0.5182963224063072
28,0.5080566633525334
29,0.5760705711014563
30,0.5236847597430254
31,0.6085899499720153
32,0.5854280894406647
33,0.5471399563428061
34,0.5080566633525334
35,0.6334907773718307
36,0.5822459276860416
37,0.4949428182765498
38,0.6644134453812185
39,0.5118152076438363
40,0.5311458184838619
41,0.5778918295142897
42,0.7169239365912248
43,0.5505685587222882
44,0.30819772614510327
45,0.5075038819982245
46,0.5080566633525334
47,0.4516672546897329
48,0.826613132032546
49,0.5080566633525334
50,0.5470352490383175
51,0.49506406959688276
52,0.5201055313823434
53,0.505280749981299
54,0.5317816344590575
55,0.5080566633525334
56,0.41954742612588625
57,0.49647036456984195
58,0.5756434905740722
59,0.6652256767902994
60,0.6999968267323855
61,0.5080566633525334
62,0.6073713677726499
63,0.5460816814267704
64,0.5080566633525334
65,0.50515609014292
66,0.5449517634185982
67,0.5943177665481956
68,0.5080566633525334
69,0.35732169466510066
70,0.5022932084477789
71,0.30090777681465536
72,0.5032241608622371
73,0.5623490998580374
74,0.46790064358920896
75,0.6542848487654196
76,0.5478059080019807
77,0.5080566633525334
78,0.4543157510185899
79,0.5080566633525334
80,0.5080566633525334
81,0.2455297430985386
82,0.5995924669738354
83,0.426168359358417
84,0.49492440024194506
85,0.5080566633525334
86,0.540784498360867
87,0.45548896401342986
88,0.43433329243301805
89,0.7081207381011774
90,0.5080566633525334
91,0.5624361006514457
92,0.5080566633525334
93,0.5762856037407789
94,0.5263981776515463
95,0.6250216681963263
96,0.5654798946564518
97,0.6187677746212242
98,0.5648563828506047
99,0.5131323537425477
100,0.5560712881434041
101,0.5360662180211027
102,0.4402012203186606
103,0.6156309545523309
104,0.5871799905855988
105,0.47861910460501517
106,0.5535539901019708
107,0.5270125995129045
108,0.5346094129540766
109,0.6165924056655704
110,0.6497981925956262
111,0.5970350947384538
112,0.5080566633525334
113,0.4635584340530349
114,0.5080566633525334
115,0.4951250555719707
116,0.49200849014594067
117,0.6820150982187363
118,0.4614480680606478
119,0.5080566633525334
120,0.5080566633525334
121,0.4522932132858778
122,0.4893295693169586
123,0.608289477209307
124,0.5441079138299446
125,0.4973227288089471
126,0.6492177756362069
127,0.5080566633525334
128,0.5080566633525334
129,0.5260866977608332
130,0.5348346740036632
131,0.683557309413801
132,0.5330300494713232
133,0.4624055325847881
134,0.4878776954352868
135,0.5667426892765187
136,0.5080566633525334
137,0.44056620431355376
138,0.5080566633525334
139,0.5870015872404872
140,0.5391285909398265
141,0.5378518811372757
142,0.6433394180613627
143,0.5080566633525334
144,0.5585017318193044
145,0.5080566633525334
146,0.5382094531464829
147,0.4376702269220559
148,0.6096678748255243
149,0.5663877648200896
150,0.4468241979689611
151,0.7222400876860946
152,0.5097051372340704
153,0.5620719689703696
154,0.4792580632108536
